Email Text,Email Type,Urgency,Scarcity,Authority,Fear,Social Proof,Reciprocity,Liking
"increase your sperm volume by 500 % spur - m is the only site to offer an all natural male enhancement formula that is proven to increase your volume by up to 500 % . our highly potent , volume enhancing formula will give our results in days and comes with an impressive 100 % guarantee . imagine the difference ( look and feel ) between dribbling your cum compared to shooting out burst after burst . try spur - m now ! and with our money back guarantee you have absolutely nothing to lose ! http : / / partied . net / spur / ? aa",Phishing Email,0.0,0.0,0.0,0.0,0.0,1.0,1.0
"free stealth 3 . 0 bulk email software . . . just released . . . 30 , 000 , 000 email addresses ! plus 12 bonuses . . . including free stealth 3 . 0 bulk email software these addresses are less than 21 days old . earn insane profits with the right formula if you have a product , service , or message that you would like to get out = = 20 to thousands , hundreds of thousands , or even millions of people , you = 20 have several options . traditional methods include print advertising , direc = t = 20 mail , radio , and television advertising . they are all effective , but they = all = 20 have two catches : they ' re expensive and time consuming . not = 20 only that , you only get one shot at making your message heard , by = 20 the right people . the internet , the "" global communications frontier "" has changed = 20 this dramatically , including making countless individuals wealthy . = 20 "" electronic marketing , "" as it 's commonly referred to , has effectively = 20 leveled the playing fields of all types businesses . internet marketing group has been in the online marketing business = 20 for over 5 years . we can help make your goals come true . we have = 20 helped many individuals succeed in marketing their product = 20 effectively . it 's very simple to do . in fact soon you will have the = 20 problem of what to do with all the cash you will make from sending = 20 out bulk email . = 20 here is just one of many true success stories we have seen . . . we did a mailing of 1 1 / 2 million emails for one of our customers . he = 20 was selling a home workers manual for $ 29 . 95 . his results are very = 20 typical and scary . he took in over 700 orders ! 700 x $ 29 . 95 = 3d $ 20 , 000 . = 20 this gentleman was so amazed , that after being skeptical , it had = 20 really happened to him , he made it , he found a niche . that niche = 20 was email ! he went on to buy our full list and will be set for life in le = ss = 20 than six months time . all this from selling a simple manual via e . mail . that was just one of the many success stories we hear everyday . = 20 it may all sound to good to be true . well , we can tell you this . it reall = y = 20 does work . why else are so many individuals doing it ? they are not = 20 just wasting their time . they are all making mega bucks . do n't even hesitate on this one or you will miss out on the most = 20 effective way to market anywhere . . period ! = 20 here ' s the bottom line and what we can do for you here is what you get when you order today ! > > 30 million email addresses . . . 1 per line in simple text format on a cd = = 2e multiple files of 250 , 000 or greater ( no codes needed to open files ) . = 20 you will receive email addresses of the following domains . . . aol , = 20 prodigy , compuserve , delphi , genie , juno , pipeline , = 20 interamp , msn , mci , and 5 million other mixed email = 20 addresses ( . com , . net ) . all names listed above are seperated = 20 in files by domain name for your convenience . plus these bonus specials . . . > > 2 free bulk email programs . . . pegasus and eudora . you will be able to load our names into these 2 distribution list software 's ( which will = 20 create distribution lists saving you hours of work ) for immediate , = 20 around the clock launching ! you can whip out as many distribution = 20 lists as you like , and depending on the speed of your modem and = 20 the length of your message , you will be able to send out around 10 , 000 to 30 , 000 messages per hour for free . > > "" stealth mass mailer "" bulk email . this is the most popular bulk = 20 emailer in the world . this is the full working verion of the program . = 20 this product sends over 250 , 000 per hour . ( value $ 399 . 00 ) > > setup instructions and tips for stealth mass mailer . > > free check by fax software ! ( $ 299 . 00 value ) > > where to get a free web page . > > super note pad . . . this software will help manage your large text = 20 files for you . > > winzip self extractor . . . this program will be needed when de-compressing a compressed file . it will come in handy when = 20 dealing with files of zip format . > > over 5 , 000 places to advertise for free ! > > "" profits 2500 series "" . . . 7 manuals that will teach you how to market = 20 on the internet and what offers work and which ones to stay clear of . = 20 also we will show you where to find web designers for free and much , = 20 much more . you get everything for only $ 99 . 00 > > > special bonus . . . if you order within 24 hours you can deduct $ 20 . 00 from the listed price . limited time only ! we have previously sold the seven manuals alone for over $ 400 . now = 20 you can have the complete package for the low price of only $ 79 . 00 do n't even hesitate on this one . . reserve yours today ! all lists are completely free of any duplicates . we also on a continual = 20 basis , add new names and remove undeliverables and remove = 20 requests . = 20 the result is the cleanest email addresses available anywhere = 20 to use over and over again , for a fraction of the cost that other = 20 companies charge . typical rates for acquiring email lists are from = 20 1 cent to as high as 3 cents per email address - that 's "" information highway "" robbery ! . how do i protect my e . mail address ? 1st of all , send your e . mail with the stealth mass mailer . this program w = ill protect your email address while sending your e . mail at speeds of up to 250 , 000 messages per hour ( 28 . 8 connection ) . 2nd , collect your inquiries and remove requests via autoresponders . usin = g autoresponders , you do n't even have to read the flames . just move them to your remove list and forget about them ! start earning mega money and get started now ! to order our email package , simply print out the ez order form = 20 below and call us anytime . we accept visa , mastercard , american express , personal check = 20 or money order . - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - ez order form = 20 call our 24 hour order line at : 1-561 - 697-0657 ( orders only ) we will deduct an additional $ 2 . 00 for all phone orders . = 20 _ _ _ _ _ yes ! i would like to order your 30 , 000 , 000 email addresses = 20 plus all the bonuses for only $ 99 . 00 _ _ _ _ _ i am ordering within 24 hours ! please deduct $ 20 . 00 from the price making the total only $ 79 . 00 * please select one of the following for shipping . _ _ _ _ i would like to receive my package overnight . i ' m including = 20 $ 12 for shipping . _ _ _ _ i would like to receive my package proirity delivery . i ' m including = 20 $ 4 for shipping . _ _ _ _ please add $ 10 . 00 for all orders from outside the u . s . date _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ name _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ city , state , zip _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ phone number _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ email address _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ type of credit card : = 20 _ _ _ _ _ _ visa _ _ _ _ _ mastercard _ _ _ _ american express credit card # _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ expiration date _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ name on card _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ amount $ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ = 20 signature : x _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ date : x _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - best of luck ! ! we apologize if this e . mail was sent to you in error . to be permanently removed from all mailing lists simply go to http : / / www . antispam . org thank you ! thank you ! = e7 = 013 session 10 se",Marketing Spam,1.0,1.0,0.0,1.0,1.0,1.0,0.0
"keep your pc safe from viruses . your 90 day trial expires in 75 days dear bruce : have you updated your mcafee virusscan anti - virus protection ? next time you see a pop - up alert from mcafeecenter , say yes ! it ' s the best way to protect your new dell system , documents and email from the hundreds of new viruses discovered every month . there ' s no charge and the process takes only a few minutes . your free 90 day mcafee virusscan trial ( included with mcafeecenter software ) protects around the clock with state - of - the - art intrusion detection , cleaning and removal of viruses , worms and trojans . continuous updates ensure you always have the latest protection . no wonder millions of satisfied users worldwide count on it every day to keep their machines safe from internet threats . you should too . sincerely , mcafee expires on 11 / 15 / 2004 1 - year subscription for $ 34 . 99 ( usd )",Spam Other,1.0,0.0,1.0,1.0,1.0,1.0,0.0
"= ? iso - 8859 - 1 ? q ? inheritance ? = information : this message is intended only for the use of the ndividual or entity to which it was addres sed and may contain information that is confidential and exempt from disclosure . you are here by notified that any dissemination , distribution or copying of this message is strictly prohibited . i am mr . benjamin shaw , a private financial consultant . i am the personal financial / business of late engr hubert stransky a foreigner who lived and worked in the u . k . died and left behind large sum of money in a fixed account deposite with a bank in the london . after his death all attempt to locate any member of his family has proved abortive as search was conducted everyhere including embassy and via the internet . this sum left behind by my client is at rick of being confisicated by the bank for reason of no next of kin that is why i am contacting you before they get confiscated or declared unserviceable by the bank where his huge deposits were lodged . particularly , this bank where the deceased had a domiciliary account valued twenty - six million , five hundred thousand ( $ 26 . 5 m ) united states dollars . the bank has issued a notice to provide the next of kin or have the account confiscated within the next one month . since i have been unsuccessful in locating the relatives for over two years now i found your contact through your countries chamber of commerce and dicided to contact you because i need a honest and trustworthy person to assist me in securing this money before it gets confisicated bu the bank and that this transaction will be executed under a legitimate arrangemen that will protect you from any breach of the banking law here in britain . all modalities have being carefully worked out for a smooth transaction that is 100 % risk free . please get in touch with me by email to enable us discuss further . best regards , mr benjamin shaw . please reply allemail via : @ england . edu use o melhor sistema de busca da internet radar uol - http : / / www . radaruol . com . br",Scam Email,1.0,1.0,1.0,1.0,0.0,1.0,0.0
"important auction info r 3 move market research 8721 santa monica boulevard # 1105 los angeles , ca 90069 - 4507",Spam Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
<> Get up to 4 receivers installed in 4 rooms! 
<> No Equipment To Buy. 
<> Fist 3 Months of Free Service! - 
<> Up to 170 CHANNELS of CD quality sound and picture 
<> PROGRAMMING LESS EXPENSIVE than cable TV in most markets You can receive FREE INSTALLATION of a Dish Network 
Satellite TV System! You can also upgrade to a Personal Digital Video Recorder. 
(Retail value $499 if you had to buy this!) Click here to get your FREE INSTALLATION of a Dish Network satellite TV 
System and 3 months of free service before this promotion expires: http://www.proleadcom.com/discsat/index.php
--DeathToSpamDeathToSpamDeathToSpam--
-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings
",Phishing Email,1.0,1.0,0.0,0.0,0.0,1.0,0.0
wish for a longer effect ? cialis ( super viagra ) at $ 2 . 75 per dose ready to boost your sex life ? positive ? time to do it right now . order cialis at incredibly low prices $ 2 . 75 per dose . unbelivable,Marketing Spam,1.0,0.0,0.0,0.0,0.0,1.0,1.0
"[ auto - reply ] special report reveals this smallcap rocket stocks newsletter first we would like to say thank you to al | of our avid readers ! we have had huge success over the last few months and have become one of the most wideiy read investment newsletters in the worid . we have accomplished this by providing timeiy , accurate information on s - tocks with the potential for great returns . rocket s - tocks is not your father ' s investment newsietter ! we focus on s - tocks with the potentia | to go up in value by weil over 5 oo % . that ' s what it takes to make it on to our | ist . these are s - tocks for the risk toierant investor ! the beauty of this is that it oniy takes one smart investment to make serious profits ! new deveiopments expected for intelligent sports , inc . s - tock from $ o . 01 to over $ o . 08 symbo | : igts . pk current price : $ 0 . 01 short term target price : $ o . o 8 12 month target price : $ o . 17 intelligentsports . net we love these small companies . a company | ike this is | ike a siigshot , pu | | ed back and ready to go . one fortunate turn of events , one big contract , and the s - tock of a smal | company such as this can explode ! read on to find out why igts . pk is our top pick this week . * * * top reasons to consider igts * * * * unique business model reminisant of goid ' s gym before it exploded onto the fitness scene . * the numbers are staggering and continue to rise daiiy . 15 % of children / adoiescents are overweight nationwide . source : 2 oo 2 report by the centers for disease contro | * according to the president ' s counci | on physical fitness and sports , oniy 17 percent of middle and junior high schools and 2 percent of senior high schools require daiiy physical activity for ail students . igts is | ooking to fill that gap . * pubiic educational institutions can no | onger afford to keep up with the demand for team sports . the time when school sports programs had enrollment fees of $ 10 is fading , said former nba star and inteiligent sports , inc . board member , reggie theus . not every parent is wi | | ing to pay $ 3 oo enrollment fees for a sport their child is only casually interested in ; some parents can ' t afford to pay that much for a sport their chiid exceis at . * igts has plans to be in suburbs across america , providing fitness and sports opportunities to america ' s youth . * igts ' s proven business is ready for expansion . * news ! news ! news ! here is recent news on the company : upland , caiif . - - ( business wire ) - - june 17 , 2 oo 5 - - inteliigent sports , inc . , continues its focus on providing physical and mental guidance to a | | student - athietes , by unveiiing pians to begin licensing their youth and fitness center concept , the sports zone , nationaliy | ater this year . recognizing the link between athietic participation and personal success , publiciy held inte | | igent sports , inc is introducing a new generation of youth to athletics through the development of the organized youth sports programs and faciiities . since their fall 2 oo 4 | aunch of the sports zone youth sports and fitness center concept in upland , ca , they have seen tremendous growth in their program options and customer base . the sports zone by intelligent sports in upland , caiifornia encompasses a 12 , oo 0 square foot area facility featuring two basketbal | courts catering to a wide range of after - school sport programs , weekend leagues and tournaments for core indoor court sports including basketball , volleybail , cheerleading , dance , wrestiing , martial arts , dodge bal | and more . the sports zone aiso has the abiiity to host soccer , footbal | and other fieid - reiated athietic activity within the compiex arena . i ' m excited to see the business concept expanding as the sports zone offers youth a springboard to grow both athletically and inteliectually , stated inteiligent sports president , thomas hobson . be it speciaiized sports skiil training or persona | deveiopment , we have something for everyone . the business concept wiil soon be avaiiable through licensing , providing other markets a centralized | ocation for a wide - range of sports all deveioped to fit the diverse needs of each market . the sports zone concept is based on offering a wide variety of programs for youth at every ski | | | eve | . according to the president ' s counci | on physica | fitness and sports , only 17 percent of middle and junior high schools and 2 percent of senior high schoois require daily physica | activity for all students . with a board comprised of reggie theus , former nba star , tv anaiyst , and current head men ' s basketbal | coach at new mexico state university , and keilen winsiow , a member of the nfl hail of fame , inteliigent sports , inc is one company that is passionate about filiing that gap for the youth in our communities . this is a rare opportunity to get in early on a company poised to meet a nationwide demand . we beiieve this s - tock has huge potentia | for a rapid price increase . we beiieve the speculative near term target price is - $ 0 . o 8 we beiieve the speculative long term target price is - $ 0 . 17 please watch this one trade monday ! ! disclaimer : information within this emai | contains forward looking statements within the meaning of section 27 a of the securities act of 1933 and section 21 b of the securities exchange act of 1934 . any statements that express or invoive discussions with respect to predictions , expectations , beliefs , pians , projections , objectives , goals , assumptions or future events or performance are not statements of historical fact and may be forward looking statements . forward | ooking statements are based on expectations , estimates and projections at the time the statements are made that involve a number of risks and uncertainties which couid cause actual results or events to differ materia | | y from those presently anticipated . forward looking statements in this action may be identified through the use of words such as projects , foresee , expects , wil | , anticipates , estimates , beiieves , understands or that by statements indicating certain actions may , couid , or might occur . as with many micro - cap s - tocks , today ' s company has additional risk factors worth noting . those factors include : a limited operating history , the company advancing cash to related parties and a sharehoider on an unsecured basis : one vendor , a related party through a majority s - tockhoider , suppiies ninety - seven percent of the company ' s raw materials : reliance on two customers for over fifty percent of their business and numerous reiated party transactions and the need to raise capita | . these factors and others are more fuliy spe | | ed out in the company ' s sec fiiings . we urge you to read the fiiings before you invest . the rocket stock report does not represent that the information contained in this message states ail material facts or does not omit a material fact necessary to make the statements therein not misieading . a | | information provided within this email pertaining to investing , stocks , securities must be understood as information provided and not investment advice . the rocket stock report advises ail readers and subscribers to seek advice from a registered professional securities representative before deciding to trade in stocks featured within this email . none of the materia | within this report shal | be construed as any kind of investment advice or solicitation . many of these companies are on the verge of bankruptcy . you can lose all your money by investing in this stock . the publisher of the rocket stock report is not a registered investment advisor . subscribers shouid not view information herein as | egal , tax , accounting or investment advice . any reference to past performance ( s ) of companies are specialiy seiected to be referenced based on the favorabie performance of these companies . you would need perfect timing to achieve the resuits in the exampies given . there can be no assurance of that happening . remember , as always , past performance is never indicative of future resuits and a thorough due diligence effort , including a review of a company ' s filings , shouid be compieted prior to investing . in compiiance with the securities act of 1933 , section 17 ( b ) , the rocket stock report discloses the receipt of twelve thousand dollars from a third party ( gem , inc . ) , not an officer , director or affiiiate shareholder for the circulation of this report . gem , inc . has a position in the stock they wiil sel | at any time without notice . be aware of an inherent conflict of interest resulting from such compensation due to the fact that this is a paid advertisement and we are conflicted . ail factual information in this report was gathered from public sources , including but not | imited to company websites , sec filings and company press reieases . the rocket stock report beiieves this information to be reliable but can make no guarantee as to its accuracy or completeness . use of the material within this email constitutes your acceptance of these terms . if you wish to stop future mailings , piease mai | to newsoffl @ yahoo . com",Scam Email,1.0,1.0,0.0,0.0,1.0,1.0,1.0
"
Something EVERY business needs, a Merchant Account!A Merchant Account is the hardware and software which
gives you the ability to allow customers to pay using
any credit card such as Visa, Master Card, American
Express, Discover etc., and other forms of payment such
as e-Checks, Debit Cards and secure Internet based
payment.We offer several different packages, any of which can
be custom tailored to your needs. Services are currently
provided to the United States and Canada.To make a purchase or ask questions regarding our
services, please reply to this email with your full
name, phone number (with area/country code) and if 
possible a good time to call. You are under no
obligations. A sales rep will contact you and will be
able to address any of your questions or needs.Thank you***
To be removed from our mailing list, reply to this
email with the word 'Remove' in the subject line.
***
",Marketing Spam,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Your account is suspended.Please update your payment informationHello,We're having trouble with your billing information. We'll try again, but you may need to update your payment details.
<http://tracking.goemt.org.br/tracking/click?d=i32_hvdxlIxeWU1sGlf6oGm0KTK9v11bGSddDec6jB1pprACFqe5lStXyCdiz3rufie-B4TZVmKzpdeIAVHL3C-Vacp1TAk0ALSE9z-Z3kORpEso27GhekksNtoDNSRmHtkJ1WpUh7hiH02CG-uly8sTFvE5dvRNBXS4esniwTOoXg7oUzuX8PJpQoGDcrrRLSGAKfIUhItdqd6OVM-Pezk1>
Update nowFor further information, please consult the Help Center or contact us at.??Netflix????
<http://tracking.goemt.org.br/tracking/click?d=_0yZBdOnmef8H9Kt7_P7nJxqNf5lWFIVS4KXRy90UMnttdTft8Nak-loNxsY3zVuwrJKo4JhPk8iRsWt0YptbFzrhdUydXfl5YMWYt8M7q0cTRrmhjpIPqtu-VxaOXLHNlWmV21sMOhW9FaRhSUY1XNUCovG1vQmHfMA1NqS5oyNljaIYTrbm-D2WjhcCR-5VuU68Tc9vrRS4qajn2OINq-aa1wAWNdjV3l-VRga_dFE7XA6qISYVAoNKaDCOGc9cA2>
??Netflix International B.V.??SRC: 
<http://tracking.goemt.org.br/tracking/click?d=7LW49qNv3lJ1lzX15ORzwrC2ovo6fWgbyqldZkLoR4WlxGTzCOfGL5TcYdkZXhfOyUNeBImU6peD_UosnfuTzMs8zegyzukRwf-alwsNGguSx8pg1B30m7x3rckbrg0CsclCZ9h_0PXRTJwmt1zHOowaGeW9SPodHSwK8uTWY0EHSg1v1TXgAv96WQr8Za1kijt3YpU62OxDH5kLqyyKzv9LypoSntxU0Q--uIvInvoI0>
633B530F_fc6c7b6e-6878-4e22-b19a-bf36cce91c11_fr_BE_EVO??
<http://tracking.goemt.org.br/tracking/unsubscribe?d=O74kV8nI0q6vWc_DvEk8YM0lOitdWgBb7vcjeIxvM9NF7BmfD6otLOpMNJlKqcrgKuxnEI3OTxjXrnTLrlED6EI1>
UNSUBSCRIBE
<http://tracking.goemt.org.br/tracking/botclick?msgid=o8k7mZLoyQyjcVAqpbXgAQ2&c=1868174812229388414>",Phishing Email,1.0,0.0,1.0,1.0,0.0,0.0,0.0
